File accession,Actual Age,Predicted Mean Age,Predicted Stddev,Model Type
ENCFF050YYY,30.5,33.400223,0.99752915,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF051QIL,-0.3835616438356164,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF061HFF,51.5,48.831425,1.1899866,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF077FBW,41.5,45.523373,1.179311,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF084JUK,81.5,69.35187,1.4950614,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF119FKH,40.5,48.819588,1.2202262,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF120CVA,-0.4602739726027397,29.630783,0.96011114,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF132YWJ,53.5,58.722046,1.334898,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF174HPH,0.0,12.106096,0.7928926,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF184VIO,51.5,50.78647,1.2141119,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF187IWC,41.5,55.76536,1.2795784,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF198NDW,88.5,85.7582,1.7707257,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF238MHL,81.5,56.97744,1.3354219,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF252OBP,37.5,45.28482,1.1484814,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF264ASR,46.5,34.416134,1.0420629,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF280QYJ,25.5,69.058,1.4830487,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF283ZMI,51.5,51.455288,1.2314862,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF298AQY,78.5,67.63613,1.4680451,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF342IUX,53.5,56.779522,1.3081743,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF370MEL,61.5,59.15599,1.3337053,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF372LSW,53.5,49.100903,1.2253009,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF379GSJ,53.5,54.47095,1.2739712,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF379RYN,0.0,28.659388,0.9567646,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF387XJD,53.5,64.83843,1.4374391,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF438QTX,81.5,82.42809,1.7065495,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF451EGE,51.5,46.77795,1.1669099,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF487CTD,51.5,53.88623,1.2761835,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF523VVA,87.5,67.49061,1.4669672,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF538GPP,-0.4986301369863014,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF561CAU,16.5,46.835556,1.1886181,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF579DHC,84.5,38.07209,1.0739237,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF614FJF,59.5,49.123398,1.221444,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF623WKE,30.5,2.7445762,0.7187931,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF639IIQ,73.5,57.074776,1.3107041,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF651XRK,53.5,53.597248,1.2674109,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF693HQZ,51.5,48.03481,1.1821856,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF719ORU,54.5,52.562183,1.2855433,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF751MDE,37.5,42.470654,1.1080275,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF762CST,51.5,46.419037,1.1727711,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF780NBB,51.5,46.789623,1.1757723,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF800VAP,51.5,46.55908,1.1607033,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF841IYY,53.5,49.19099,1.1994125,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF849YNY,16.5,51.001835,1.2628498,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF854YHI,37.5,47.698486,1.1800112,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF870EDZ,53.5,51.296093,1.2418084,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF882OND,37.5,49.01937,1.2116541,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF901QWB,37.5,47.36222,1.1738378,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF910MXI,59.5,55.19256,1.2923288,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF926FYT,51.5,46.623886,1.1794116,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF935CPK,51.5,48.01597,1.1740649,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF938WJH,53.5,50.97965,1.2281239,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF959OZR,51.5,54.53654,1.3014188,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF976KIV,-0.4602739726027397,18.091228,0.8415551,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF069BYH,41.5,48.26042,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF091KQD,53.5,0.0,5.725287,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF105NAF,51.5,46.438923,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF145RER,53.5,52.497444,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF153YEE,53.5,27.933762,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF169MHR,0.0,19.199968,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF181HLF,51.5,48.869236,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF201UPO,37.5,0.0,3.7866693,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF207OJA,41.5,52.303707,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF243MMI,53.5,50.70441,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF256HPN,53.5,20.000326,0.7371763,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF263CSV,54.5,50.890232,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF271FIA,34.5,42.83128,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF285STS,37.5,39.288567,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF321LZL,51.5,0.0,2.777959,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF344ITP,37.5,0.0,3.61064,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF347MTT,81.5,85.25731,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF376RDO,53.5,0.0,5.1017385,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF389LZZ,-0.4410958904109589,10.215581,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF393NEJ,83.5,80.87973,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF405UOK,37.5,38.525738,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF431FFY,37.5,49.25975,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF440XSS,41.5,50.321922,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF486KLP,25.5,0.0,3.8231342,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF501SGE,37.5,39.81922,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF508OUM,37.5,0.0,3.3212695,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF536UKH,53.5,0.0,5.9217,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF566FYS,34.5,32.725895,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF568IBR,54.5,51.58072,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF576GES,53.5,0.0,5.849646,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF576TRI,75.5,77.225716,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF585QLC,53.5,0.0,4.651143,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF615SIJ,45.5,9.022729,0.81111175,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF617PMJ,89.5,73.87491,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF629NQR,-0.4410958904109589,29.063635,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF672KET,51.5,50.87249,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF675KIN,53.5,52.3575,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF678USC,-0.5013698630136987,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF696UEY,37.5,0.0,1.5299188,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF713LKP,78.5,64.04783,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF720WSA,37.5,0.0,1.0929413,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF729ZPF,67.5,0.0,3.0097618,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF732JQY,87.5,71.9192,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF735OIS,3.5,0.0,2.5150058,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF739NVT,53.5,51.472878,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF761IFJ,51.5,50.788254,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF772PDE,30.5,0.0,4.162778,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF812IKG,37.5,39.67538,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF827GEQ,53.5,47.499847,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF839JMI,-0.4712328767123288,0.0,5.34179,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF846MFS,37.5,46.86264,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF859MTR,53.5,0.0,4.227985,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF863PCN,37.5,51.721203,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF880UEZ,53.5,5.2208905,1.0179975,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF886LUE,54.5,50.484097,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF902HIA,59.5,47.166813,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF917LFF,53.5,28.471369,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF941YCV,75.5,72.21797,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF954NRC,-0.4602739726027397,0.0,3.3295226,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF995LGE,50.5,45.227222,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF020YCR,-0.038356164383561646,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF032IZZ,60.5,43.170246,1.0576584,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF036WJV,30.5,40.38023,1.0355612,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF053KMZ,37.5,34.554554,1.003343,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF056BKL,60.5,46.58209,1.0792924,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF062WLH,84.5,100.989716,1.6489234,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF083ENU,59.5,54.976032,1.1763256,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF114PLO,81.5,84.04435,1.4605511,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF138VRG,54.5,45.800564,1.103808,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF162OOB,49.5,57.708946,1.195271,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF190UNW,3.5,10.35738,0.79392594,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF223CEC,34.5,27.059887,0.92637616,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF229BGF,37.5,36.464962,1.0040644,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF237QAL,60.5,45.49001,1.0684887,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF282SRM,75.5,80.22987,1.418525,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF288QMN,54.5,64.964836,1.2690176,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF303PLE,3.5,6.646682,0.7556468,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF305GQX,54.5,51.42134,1.1412562,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF318DKR,54.5,45.029472,1.0973775,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF320PWH,-0.4657534246575342,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF345SEW,89.5,106.923775,1.7069678,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF349BGH,56.5,59.049816,1.2083488,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF391CHK,60.5,43.401382,1.0489335,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF400NQI,53.5,57.53435,1.2073097,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF466ENV,54.5,49.969654,1.1325076,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF504XAW,53.5,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF513OZY,-0.5178082191780822,63.35114,1.2585603,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF569FQL,-0.4575342465753425,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF571BDF,54.5,41.75704,1.0426683,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF583VWE,54.5,44.78718,1.0945003,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF586MLV,74.5,80.28549,1.4218467,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF604OZO,-0.4657534246575342,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF624LJY,34.5,22.62307,0.89396214,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF640NVF,30.5,27.277668,0.93965423,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF645DEG,54.5,48.7559,1.1105746,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF649AZP,54.5,49.66536,1.1278771,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF665CXY,54.5,44.18936,1.0845028,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF673DXP,62.5,45.914253,1.0864791,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF752DGV,71.5,100.72129,1.6450367,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF773TCN,54.5,38.644596,1.0065112,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF838MXD,75.5,74.94872,1.3683417,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF847QAK,54.5,44.51863,1.0758742,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF854IJU,81.5,81.63281,1.434945,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF863EJN,54.5,48.18931,1.1180497,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF884KHZ,-0.4328767123287671,33.142963,0.973907,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF889QTE,81.5,79.18238,1.4121982,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF904YBG,51.5,43.09939,1.050238,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF929KNV,50.5,56.51018,1.1748056,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF958TLM,51.5,51.029736,1.1465516,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF962JEC,78.5,29.10035,0.9213976,simple_nn_new 20 1 0.0001 0.0 0.01
ENCFF011PCV,81.5,75.628845,1.4234853,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF051QIL,-0.3835616438356164,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF057BYR,37.5,49.009014,1.1344427,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF061HFF,51.5,34.43551,0.98556215,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF077FBW,41.5,75.76498,1.4659426,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF105NAF,51.5,79.63479,1.5180143,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF119FKH,40.5,85.23034,1.5959779,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF122GSI,37.5,29.212105,0.93933725,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF140ZIP,37.5,32.334007,0.9634085,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF181HLF,51.5,81.80508,1.5470628,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF184VIO,51.5,37.341293,1.0098331,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF187IWC,41.5,57.59079,1.2500027,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF198NDW,88.5,46.910686,1.0890034,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF201UPO,37.5,1.4520991,0.69630957,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF237VMY,53.5,77.6504,1.4826415,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF238MHL,81.5,44.068584,1.0879463,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF290HDV,75.5,73.20399,1.3931936,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF303PLE,3.5,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF321LZL,51.5,43.226353,1.0770342,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF342IUX,53.5,75.10827,1.4483014,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF345SEW,89.5,69.10806,1.3272395,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF372LSW,53.5,85.33263,1.5999132,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF379GSJ,53.5,73.55218,1.422916,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF379RYN,0.0,44.647762,1.1201301,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF431FFY,37.5,69.43229,1.3801682,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF451EGE,51.5,56.907295,1.2193584,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF466ENV,54.5,77.82513,1.4917659,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF487CTD,51.5,72.037636,1.4093817,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF513OZY,-0.5178082191780822,36.15763,1.0214735,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF561CAU,16.5,69.169136,1.3914664,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF568IBR,54.5,85.348045,1.60051,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF571BDF,54.5,35.127567,1.0045793,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF579DHC,84.5,28.833477,0.90516585,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF620GOU,37.5,63.366524,1.3031305,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF644MVM,34.5,28.688557,0.95159924,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF649AZP,54.5,77.11322,1.4822905,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF678USC,-0.5013698630136987,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF693HQZ,51.5,31.595884,0.96150506,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF719ORU,54.5,78.68303,1.5046471,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF720HFS,51.5,31.564445,0.9684089,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF732JQY,87.5,76.90668,1.4370992,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF733OPS,81.5,70.53689,1.3503641,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF761IFJ,51.5,83.57613,1.5720102,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF762CST,51.5,44.083668,1.0828995,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF773TCN,54.5,24.783442,0.9055677,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF780NBB,51.5,57.33043,1.2248805,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF786QHF,-0.3835616438356164,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF841IYY,53.5,68.619835,1.3577927,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF846MFS,37.5,74.38763,1.4504974,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF847QAK,54.5,42.47759,1.0683213,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF863EJN,54.5,78.004654,1.4951694,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF863PCN,37.5,63.655075,1.3019073,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF880UEZ,53.5,52.172165,1.1777858,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF901QWB,37.5,27.229212,0.9253223,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF904YBG,51.5,38.46072,1.0232924,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF926FYT,51.5,37.144108,1.0169175,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF935CPK,51.5,43.062424,1.0681206,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF939ELA,-0.4904109589041096,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF941YCV,75.5,81.26457,1.5045298,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF959OZR,51.5,83.15435,1.5612357,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF996ZNX,37.5,35.22959,0.99495596,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF016NGG,53.5,48.77606,1.3019762,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF036WJV,30.5,37.058662,1.1652766,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF050YYY,30.5,38.640564,1.1894339,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF051JTV,73.5,51.785564,1.3795751,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF062WLH,84.5,73.940094,1.7151364,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF066MLC,86.5,72.848335,1.6758515,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF083ENU,59.5,55.757343,1.3995975,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF091KQD,53.5,53.46272,1.3842,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF120CVA,-0.4602739726027397,10.298952,0.8008296,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF138VRG,54.5,57.824924,1.4456172,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF141YUO,72.5,53.194485,1.3647356,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF145RER,53.5,56.552166,1.4135084,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF152PBB,46.5,52.763332,1.3791404,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF243MMI,53.5,58.602116,1.4413884,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF258MFR,54.5,55.583626,1.409263,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF263CSV,54.5,56.984154,1.4362367,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF305GQX,54.5,57.603638,1.4254643,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF318DKR,54.5,58.28382,1.4557314,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF370MEL,61.5,56.86096,1.4100319,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF387XJD,53.5,48.571815,1.2907441,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF389LZZ,-0.4410958904109589,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF400NQI,53.5,57.660572,1.4319882,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF486AVO,-0.4383561643835616,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF504XAW,53.5,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF536UKH,53.5,51.728333,1.349716,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF576GES,53.5,52.767372,1.3687962,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF576TRI,75.5,71.51616,1.6663225,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF583VWE,54.5,56.628407,1.4255301,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF586MLV,74.5,74.24045,1.6959354,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF604OZO,-0.4657534246575342,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF619HYF,34.5,5.60353,0.78004944,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF623WKE,30.5,37.28466,1.1409259,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF629NQR,-0.4410958904109589,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF639IIQ,73.5,61.345016,1.5116119,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF641DNV,53.5,53.417713,1.377556,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF651XRK,53.5,55.56305,1.3893749,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF675KIN,53.5,57.739655,1.4219975,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF713LKP,78.5,63.04802,1.51293,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF735OIS,3.5,12.782042,0.85271144,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF739NVT,53.5,57.56037,1.4207323,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF772JUK,54.5,56.80067,1.4298762,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF779PMH,54.5,56.333138,1.4020087,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF810IVC,54.5,57.168663,1.4382558,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF827GEQ,53.5,50.52671,1.3094186,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF839NZT,-0.4383561643835616,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF842QQE,59.5,53.425224,1.3824295,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF862HHR,77.5,57.613075,1.4236033,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF870EDZ,53.5,50.414936,1.3083063,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF884KHZ,-0.4328767123287671,12.944613,0.84248185,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF929KNV,50.5,61.137024,1.4725477,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF954NRC,-0.4602739726027397,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
ENCFF976KIV,-0.4602739726027397,0.0,0.69414717,simple_nn_new 20 1 0.0001 0.0 0.05
